   1.0000000e+01   3.3636000e+00
   1.1000000e+02   2.7499000e+01
   2.1000000e+02   3.0007600e+01
   3.1000000e+02   3.2831200e+01
   4.1000000e+02   3.4086000e+01
   5.1000000e+02   3.4966200e+01
   6.1000000e+02   3.6223400e+01
   7.1000000e+02   3.6855800e+01
   8.1000000e+02   3.6542800e+01
   9.1000000e+02   3.7348200e+01
   1.0100000e+03   3.8105400e+01
   1.1100000e+03   3.7614600e+01
   1.2100000e+03   3.9140600e+01
   1.3100000e+03   3.9205200e+01
   1.4100000e+03   3.9440000e+01
   1.5100000e+03   3.9432600e+01
   1.6100000e+03   4.0634000e+01
   1.7100000e+03   4.0477600e+01
   1.8100000e+03   4.0720400e+01
   1.9100000e+03   4.0575800e+01
   2.0100000e+03   4.1980200e+01
   2.1100000e+03   4.0692400e+01
   2.2100000e+03   4.2254000e+01
   2.3100000e+03   4.2153200e+01
   2.4100000e+03   4.1556200e+01
   2.5100000e+03   4.1891000e+01
   2.6100000e+03   4.1451200e+01
   2.7100000e+03   4.3122400e+01
   2.8100000e+03   4.2970000e+01
   2.9100000e+03   4.3181400e+01
   3.0100000e+03   4.2629800e+01
   3.1100000e+03   4.3009400e+01
   3.2100000e+03   4.2748600e+01
   3.3100000e+03   4.3676800e+01
   3.4100000e+03   4.3706600e+01
   3.5100000e+03   4.2548600e+01
   3.6100000e+03   4.3208800e+01
   3.7100000e+03   4.4304400e+01
   3.8100000e+03   4.4328600e+01
   3.9100000e+03   4.5276200e+01
   4.0100000e+03   4.3817800e+01
   4.1100000e+03   4.4060800e+01
   4.2100000e+03   4.3984400e+01
   4.3100000e+03   4.5279000e+01
   4.4100000e+03   4.4817400e+01
   4.5100000e+03   4.5618800e+01
   4.6100000e+03   4.4856400e+01
   4.7100000e+03   4.4778000e+01
   4.8100000e+03   4.4774000e+01
   4.9100000e+03   4.5072400e+01
   5.0100000e+03   4.5846200e+01
   5.1100000e+03   4.5144400e+01
   5.2100000e+03   4.5327800e+01
   5.3100000e+03   4.5323000e+01
   5.4100000e+03   4.4594200e+01
   5.5100000e+03   4.4704400e+01
   5.6100000e+03   4.4995600e+01
   5.7100000e+03   4.4931000e+01
   5.8100000e+03   4.6607800e+01
   5.9100000e+03   4.5630000e+01
   6.0100000e+03   4.5062800e+01
   6.1100000e+03   4.5399000e+01
   6.2100000e+03   4.5642800e+01
   6.3100000e+03   4.5173200e+01
   6.4100000e+03   4.5207600e+01
   6.5100000e+03   4.5938600e+01
   6.6100000e+03   4.5813800e+01
   6.7100000e+03   4.6781800e+01
   6.8100000e+03   4.5889600e+01
   6.9100000e+03   4.6461200e+01
   7.0100000e+03   4.6575200e+01
   7.1100000e+03   4.5727200e+01
   7.2100000e+03   4.6192000e+01
   7.3100000e+03   4.6353800e+01
   7.4100000e+03   4.5660200e+01
   7.5100000e+03   4.6053200e+01
   7.6100000e+03   4.6782400e+01
   7.7100000e+03   4.5875400e+01
   7.8100000e+03   4.6242200e+01
   7.9100000e+03   4.6652400e+01
   8.0100000e+03   4.6541200e+01
   8.1100000e+03   4.6686200e+01
   8.2100000e+03   4.6553200e+01
   8.3100000e+03   4.6068400e+01
   8.4100000e+03   4.7337400e+01
   8.5100000e+03   4.6401400e+01
   8.6100000e+03   4.6845400e+01
   8.7100000e+03   4.6698000e+01
   8.8100000e+03   4.7300000e+01
   8.9100000e+03   4.6344400e+01
   9.0100000e+03   4.7208800e+01
   9.1100000e+03   4.6824400e+01
   9.2100000e+03   4.7453600e+01
   9.3100000e+03   4.7817000e+01
   9.4100000e+03   4.6010200e+01
   9.5100000e+03   4.6479200e+01
   9.6100000e+03   4.6631600e+01
   9.7100000e+03   4.7271400e+01
   9.8100000e+03   4.7047400e+01
   9.9100000e+03   4.6672400e+01
   1.0010000e+04   1.2623280e+02
   1.0110000e+04   7.2551480e+02
   1.0210000e+04   1.3272928e+03
   1.0310000e+04   1.9276448e+03
   1.0410000e+04   2.5289728e+03
   1.0510000e+04   3.1295168e+03
   1.0610000e+04   3.7293008e+03
   1.0710000e+04   4.3319388e+03
   1.0810000e+04   4.9292908e+03
   1.0910000e+04   5.5275448e+03
   1.1010000e+04   6.1284468e+03
   1.1110000e+04   6.7310208e+03
   1.1210000e+04   7.3304768e+03
   1.1310000e+04   7.9294288e+03
   1.1410000e+04   8.5329268e+03
   1.1510000e+04   9.1354948e+03
   1.1610000e+04   9.7327048e+03
   1.1710000e+04   1.0333223e+04
   1.1810000e+04   1.0930545e+04
   1.1910000e+04   1.1529985e+04
   1.2010000e+04   1.2130915e+04
   1.2110000e+04   1.2706295e+04
   1.2210000e+04   1.3266413e+04
   1.2310000e+04   1.3827698e+04
   1.2410000e+04   1.4387552e+04
   1.2510000e+04   1.4949475e+04
   1.2610000e+04   1.5511112e+04
   1.2710000e+04   1.6072924e+04
   1.2810000e+04   1.6633689e+04
   1.2910000e+04   1.7194800e+04
   1.3010000e+04   1.7757918e+04
   1.3110000e+04   1.8315851e+04
   1.3210000e+04   1.8877703e+04
   1.3310000e+04   1.9440622e+04
   1.3410000e+04   2.0001983e+04
   1.3510000e+04   2.0563205e+04
   1.3610000e+04   2.1125290e+04
   1.3710000e+04   2.1685088e+04
   1.3810000e+04   2.2248089e+04
   1.3910000e+04   2.2810232e+04
   1.4010000e+04   2.3373676e+04
   1.4110000e+04   2.3898401e+04
   1.4210000e+04   2.4401260e+04
   1.4310000e+04   2.4904544e+04
   1.4410000e+04   2.5407295e+04
   1.4510000e+04   2.5909351e+04
   1.4610000e+04   2.6411235e+04
   1.4710000e+04   2.6909970e+04
   1.4810000e+04   2.7409170e+04
   1.4910000e+04   2.7913453e+04
   1.5010000e+04   2.8413047e+04
   1.5110000e+04   2.8914138e+04
   1.5210000e+04   2.9417426e+04
   1.5310000e+04   2.9919262e+04
   1.5410000e+04   3.0420119e+04
   1.5510000e+04   3.0922937e+04
   1.5610000e+04   3.1425546e+04
   1.5710000e+04   3.1925224e+04
   1.5810000e+04   3.2425833e+04
   1.5910000e+04   3.2927269e+04
   1.6010000e+04   3.3426230e+04
   1.6110000e+04   3.3900371e+04
   1.6210000e+04   3.4349690e+04
   1.6310000e+04   3.4799446e+04
   1.6410000e+04   3.5249545e+04
   1.6510000e+04   3.5698830e+04
   1.6610000e+04   3.6149451e+04
   1.6710000e+04   3.6596134e+04
   1.6810000e+04   3.7046984e+04
   1.6910000e+04   3.7493757e+04
   1.7010000e+04   3.7941818e+04
   1.7110000e+04   3.8391739e+04
   1.7210000e+04   3.8840869e+04
   1.7310000e+04   3.9290902e+04
   1.7410000e+04   3.9739507e+04
   1.7510000e+04   4.0188176e+04
   1.7610000e+04   4.0636178e+04
   1.7710000e+04   4.1083389e+04
   1.7810000e+04   4.1531788e+04
   1.7910000e+04   4.1980645e+04
   1.8010000e+04   4.2428164e+04
   1.8110000e+04   4.2864625e+04
   1.8210000e+04   4.3290209e+04
   1.8310000e+04   4.3714431e+04
   1.8410000e+04   4.4139284e+04
   1.8510000e+04   4.4565500e+04
   1.8610000e+04   4.4989828e+04
   1.8710000e+04   4.5415590e+04
   1.8810000e+04   4.5841567e+04
   1.8910000e+04   4.6264143e+04
   1.9010000e+04   4.6689975e+04
   1.9110000e+04   4.7117575e+04
   1.9210000e+04   4.7541686e+04
   1.9310000e+04   4.7965494e+04
   1.9410000e+04   4.8391024e+04
   1.9510000e+04   4.8816948e+04
   1.9610000e+04   4.9241969e+04
   1.9710000e+04   4.9669805e+04
   1.9810000e+04   5.0096319e+04
   1.9910000e+04   5.0519425e+04
   2.0010000e+04   5.0862678e+04
   2.0110000e+04   5.0464757e+04
   2.0210000e+04   5.0049717e+04
   2.0310000e+04   4.9634868e+04
   2.0410000e+04   4.9222026e+04
   2.0510000e+04   4.8808889e+04
   2.0610000e+04   4.8394427e+04
   2.0710000e+04   4.7981237e+04
   2.0810000e+04   4.7566874e+04
   2.0910000e+04   4.7153850e+04
   2.1010000e+04   4.6739984e+04
   2.1110000e+04   4.6327065e+04
   2.1210000e+04   4.5913619e+04
   2.1310000e+04   4.5501685e+04
   2.1410000e+04   4.5087460e+04
   2.1510000e+04   4.4676106e+04
   2.1610000e+04   4.4263135e+04
   2.1710000e+04   4.3848629e+04
   2.1810000e+04   4.3437391e+04
   2.1910000e+04   4.3025032e+04
   2.2010000e+04   4.2609798e+04
   2.2110000e+04   4.2197606e+04
   2.2210000e+04   4.1784766e+04
   2.2310000e+04   4.1372772e+04
   2.2410000e+04   4.0960905e+04
   2.2510000e+04   4.0548935e+04
   2.2610000e+04   4.0135103e+04
   2.2710000e+04   3.9721849e+04
   2.2810000e+04   3.9307547e+04
   2.2910000e+04   3.8895701e+04
   2.3010000e+04   3.8484057e+04
   2.3110000e+04   3.8070878e+04
   2.3210000e+04   3.7657220e+04
   2.3310000e+04   3.7245558e+04
   2.3410000e+04   3.6833374e+04
   2.3510000e+04   3.6422722e+04
   2.3610000e+04   3.6009832e+04
   2.3710000e+04   3.5596200e+04
   2.3810000e+04   3.5182026e+04
   2.3910000e+04   3.4767677e+04
   2.4010000e+04   3.4353811e+04
   2.4110000e+04   3.3958677e+04
   2.4210000e+04   3.3576429e+04
   2.4310000e+04   3.3194907e+04
   2.4410000e+04   3.2812681e+04
   2.4510000e+04   3.2430639e+04
   2.4610000e+04   3.2047814e+04
   2.4710000e+04   3.1662674e+04
   2.4810000e+04   3.1280348e+04
   2.4910000e+04   3.0897904e+04
   2.5010000e+04   3.0514362e+04
   2.5110000e+04   3.0131213e+04
   2.5210000e+04   2.9748375e+04
   2.5310000e+04   2.9364153e+04
   2.5410000e+04   2.8979329e+04
   2.5510000e+04   2.8597529e+04
   2.5610000e+04   2.8212939e+04
   2.5710000e+04   2.7829834e+04
   2.5810000e+04   2.7446280e+04
   2.5910000e+04   2.7064270e+04
   2.6010000e+04   2.6680776e+04
   2.6110000e+04   2.6304895e+04
   2.6210000e+04   2.5938961e+04
   2.6310000e+04   2.5572836e+04
   2.6410000e+04   2.5205382e+04
   2.6510000e+04   2.4845817e+04
   2.6610000e+04   2.4503552e+04
   2.6710000e+04   2.4159564e+04
   2.6810000e+04   2.3814288e+04
   2.6910000e+04   2.3472850e+04
   2.7010000e+04   2.3128809e+04
   2.7110000e+04   2.2783202e+04
   2.7210000e+04   2.2441409e+04
   2.7310000e+04   2.2088941e+04
   2.7410000e+04   2.1745134e+04
   2.7510000e+04   2.1403675e+04
   2.7610000e+04   2.1059900e+04
   2.7710000e+04   2.0718398e+04
   2.7810000e+04   2.0372135e+04
   2.7910000e+04   2.0020473e+04
   2.8010000e+04   1.9668199e+04
   2.8110000e+04   1.9325726e+04
   2.8210000e+04   1.9006198e+04
   2.8310000e+04   1.8689627e+04
   2.8410000e+04   1.8374612e+04
   2.8510000e+04   1.8054548e+04
   2.8610000e+04   1.7741046e+04
   2.8710000e+04   1.7430653e+04
   2.8810000e+04   1.7126595e+04
   2.8910000e+04   1.6820311e+04
   2.9010000e+04   1.6509029e+04
   2.9110000e+04   1.6196551e+04
   2.9210000e+04   1.5877790e+04
   2.9310000e+04   1.5559168e+04
   2.9410000e+04   1.5229866e+04
   2.9510000e+04   1.4897143e+04
   2.9610000e+04   1.4563071e+04
   2.9710000e+04   1.4231233e+04
   2.9810000e+04   1.3906329e+04
   2.9910000e+04   1.3573388e+04
   3.0010000e+04   1.3252272e+04
   3.0110000e+04   1.2942410e+04
   3.0210000e+04   1.2637902e+04
   3.0310000e+04   1.2339741e+04
   3.0410000e+04   1.2055312e+04
   3.0510000e+04   1.1762806e+04
   3.0610000e+04   1.1469338e+04
   3.0710000e+04   1.1180045e+04
   3.0810000e+04   1.0898592e+04
   3.0910000e+04   1.0612201e+04
   3.1010000e+04   1.0324101e+04
   3.1110000e+04   1.0030851e+04
   3.1210000e+04   9.7466082e+03
   3.1310000e+04   9.4668712e+03
   3.1410000e+04   9.1851428e+03
   3.1510000e+04   8.8872455e+03
   3.1610000e+04   8.5841059e+03
   3.1710000e+04   8.2817346e+03
   3.1810000e+04   7.9770814e+03
   3.1910000e+04   7.6694651e+03
   3.2010000e+04   7.3653332e+03
   3.2110000e+04   7.0635423e+03
   3.2210000e+04   6.7789728e+03
   3.2310000e+04   6.4972134e+03
   3.2410000e+04   6.2241617e+03
   3.2510000e+04   5.9396684e+03
   3.2610000e+04   5.6518965e+03
   3.2710000e+04   5.3660459e+03
   3.2810000e+04   5.0828205e+03
   3.2910000e+04   4.7977046e+03
   3.3010000e+04   4.5052570e+03
   3.3110000e+04   4.1995905e+03
   3.3210000e+04   3.8835967e+03
   3.3310000e+04   3.5794359e+03
   3.3410000e+04   3.2922564e+03
   3.3510000e+04   3.0025399e+03
   3.3610000e+04   2.7220366e+03
   3.3710000e+04   2.4332565e+03
   3.3810000e+04   2.1497428e+03
   3.3910000e+04   1.8899554e+03
   3.4010000e+04   1.6588534e+03
   3.4110000e+04   1.4666589e+03
   3.4210000e+04   1.3069834e+03
   3.4310000e+04   1.1501025e+03
   3.4410000e+04   1.0066036e+03
   3.4510000e+04   8.5632456e+02
   3.4610000e+04   7.2682072e+02
   3.4710000e+04   6.1541485e+02
   3.4810000e+04   5.2464978e+02
   3.4910000e+04   4.3842373e+02
   3.5010000e+04   3.5817704e+02
   3.5110000e+04   2.8547220e+02
   3.5210000e+04   2.3446669e+02
   3.5310000e+04   2.0802665e+02
   3.5410000e+04   1.9673516e+02
   3.5510000e+04   1.7096134e+02
   3.5610000e+04   1.4384718e+02
   3.5710000e+04   1.0837303e+02
   3.5810000e+04   9.9350672e+01
   3.5910000e+04   9.4165987e+01
   3.6010000e+04   8.6562126e+01
   3.6110000e+04   7.2245578e+01
   3.6210000e+04   5.9039673e+01
   3.6310000e+04   5.6575634e+01
   3.6410000e+04   5.8293090e+01
   3.6510000e+04   5.7804379e+01
   3.6610000e+04   5.6805357e+01
   3.6710000e+04   5.2978203e+01
   3.6810000e+04   4.9629803e+01
   3.6910000e+04   4.8441734e+01
   3.7010000e+04   4.9945004e+01
   3.7110000e+04   4.9850970e+01
   3.7210000e+04   4.9264337e+01
   3.7310000e+04   4.7899600e+01
   3.7410000e+04   4.8315600e+01
   3.7510000e+04   4.8920000e+01
   3.7610000e+04   4.8104500e+01
   3.7710000e+04   4.8007600e+01
   3.7810000e+04   4.7658200e+01
   3.7910000e+04   4.8479000e+01
   3.8010000e+04   4.8614800e+01
   3.8110000e+04   4.8543800e+01
   3.8210000e+04   4.7508070e+01
   3.8310000e+04   4.8092600e+01
   3.8410000e+04   4.8237800e+01
   3.8510000e+04   4.9042400e+01
   3.8610000e+04   4.7913400e+01
   3.8710000e+04   4.9408196e+01
   3.8810000e+04   4.9132600e+01
   3.8910000e+04   4.8061200e+01
   3.9010000e+04   4.8519345e+01
   3.9110000e+04   4.9376800e+01
   3.9210000e+04   4.8531000e+01
   3.9310000e+04   4.8503000e+01
   3.9410000e+04   4.8644600e+01
   3.9510000e+04   4.8902400e+01
   3.9610000e+04   4.9387200e+01
   3.9710000e+04   4.9012000e+01
   3.9810000e+04   4.9694000e+01
   3.9910000e+04   4.8963439e+01
   4.0010000e+04   4.9025000e+01
   4.0110000e+04   4.9067166e+01
   4.0210000e+04   4.9471246e+01
   4.0310000e+04   5.0208750e+01
   4.0410000e+04   4.8987228e+01
   4.0510000e+04   4.8807800e+01
   4.0610000e+04   4.8932277e+01
   4.0710000e+04   4.8683200e+01
   4.0810000e+04   4.8645800e+01
   4.0910000e+04   4.9004800e+01
   4.1010000e+04   4.8384000e+01
   4.1110000e+04   4.8799000e+01
   4.1210000e+04   4.9410400e+01
   4.1310000e+04   4.8883200e+01
   4.1410000e+04   4.9299600e+01
   4.1510000e+04   4.8864600e+01
   4.1610000e+04   4.9425591e+01
   4.1710000e+04   4.9786600e+01
   4.1810000e+04   4.8533988e+01
   4.1910000e+04   4.9363200e+01
   4.2010000e+04   4.9340000e+01
   4.2110000e+04   4.9435420e+01
   4.2210000e+04   4.9430052e+01
   4.2310000e+04   4.9196938e+01
   4.2410000e+04   4.9987320e+01
   4.2510000e+04   4.9698133e+01
   4.2610000e+04   4.9826242e+01
   4.2710000e+04   4.9435080e+01
   4.2810000e+04   4.8679250e+01
   4.2910000e+04   4.8662757e+01
   4.3010000e+04   4.9539019e+01
   4.3110000e+04   5.0202233e+01
   4.3210000e+04   4.9423440e+01
   4.3310000e+04   4.9698012e+01
   4.3410000e+04   4.9792373e+01
   4.3510000e+04   4.9427672e+01
   4.3610000e+04   4.8614277e+01
   4.3710000e+04   4.9762934e+01
   4.3810000e+04   4.9576646e+01
   4.3910000e+04   4.9577600e+01
   4.4010000e+04   5.0200021e+01
   4.4110000e+04   5.0525126e+01
   4.4210000e+04   5.0688007e+01
   4.4310000e+04   5.3383510e+01
   4.4410000e+04   5.6009769e+01
   4.4510000e+04   5.5636846e+01
   4.4610000e+04   5.6856602e+01
   4.4710000e+04   5.7911915e+01
   4.4810000e+04   6.3750877e+01
   4.4910000e+04   6.5576342e+01
   4.5010000e+04   6.7031822e+01
   4.5110000e+04   7.0050488e+01
   4.5210000e+04   7.2936012e+01
   4.5310000e+04   7.9342384e+01
   4.5410000e+04   8.5026079e+01
   4.5510000e+04   8.8490268e+01
   4.5610000e+04   9.3099015e+01
   4.5710000e+04   9.7018496e+01
   4.5810000e+04   1.0465567e+02
   4.5910000e+04   1.1049146e+02
   4.6010000e+04   1.1314871e+02
   4.6110000e+04   1.2945020e+02
   4.6210000e+04   1.4712332e+02
   4.6310000e+04   1.6505887e+02
   4.6410000e+04   1.9245638e+02
   4.6510000e+04   2.1268990e+02
   4.6610000e+04   2.3324632e+02
   4.6710000e+04   2.5285452e+02
   4.6810000e+04   2.7283638e+02
   4.6910000e+04   2.9347598e+02
   4.7010000e+04   3.2410840e+02
   4.7110000e+04   3.5058375e+02
   4.7210000e+04   3.7821877e+02
   4.7310000e+04   4.0565777e+02
   4.7410000e+04   4.3899909e+02
   4.7510000e+04   4.6534926e+02
   4.7610000e+04   5.0181782e+02
   4.7710000e+04   5.3429085e+02
   4.7810000e+04   5.7529885e+02
   4.7910000e+04   6.0718497e+02
   4.8010000e+04   6.3801920e+02
   4.8110000e+04   6.7489927e+02
   4.8210000e+04   7.2198444e+02
   4.8310000e+04   7.6422804e+02
   4.8410000e+04   8.1706783e+02
   4.8510000e+04   8.6677337e+02
   4.8610000e+04   9.1105234e+02
   4.8710000e+04   9.5021074e+02
   4.8810000e+04   9.9087897e+02
   4.8910000e+04   1.0340188e+03
   4.9010000e+04   1.0835767e+03
   4.9110000e+04   1.1256936e+03
   4.9210000e+04   1.1693493e+03
   4.9310000e+04   1.2108834e+03
   4.9410000e+04   1.2512559e+03
   4.9510000e+04   1.2991383e+03
   4.9610000e+04   1.3523525e+03
   4.9710000e+04   1.4000492e+03
   4.9810000e+04   1.4461178e+03
   4.9910000e+04   1.4897400e+03
   5.0010000e+04   1.5348193e+03
   5.0110000e+04   1.5714640e+03
   5.0210000e+04   1.6017905e+03
   5.0310000e+04   1.6286444e+03
   5.0410000e+04   1.6529398e+03
   5.0510000e+04   1.6805861e+03
   5.0610000e+04   1.7075918e+03
   5.0710000e+04   1.7363289e+03
   5.0810000e+04   1.7698511e+03
   5.0910000e+04   1.8012140e+03
   5.1010000e+04   1.8382877e+03
   5.1110000e+04   1.8742044e+03
   5.1210000e+04   1.9136115e+03
   5.1310000e+04   1.9541547e+03
   5.1410000e+04   1.9973409e+03
   5.1510000e+04   2.0438816e+03
   5.1610000e+04   2.0914975e+03
   5.1710000e+04   2.1362036e+03
   5.1810000e+04   2.1781511e+03
   5.1910000e+04   2.2221277e+03
   5.2010000e+04   2.2614175e+03
   5.2110000e+04   2.2923766e+03
   5.2210000e+04   2.3225399e+03
   5.2310000e+04   2.3482671e+03
   5.2410000e+04   2.3811702e+03
   5.2510000e+04   2.4211501e+03
   5.2610000e+04   2.4650371e+03
   5.2710000e+04   2.5017036e+03
   5.2810000e+04   2.5339697e+03
   5.2910000e+04   2.5600406e+03
   5.3010000e+04   2.5871671e+03
   5.3110000e+04   2.6121309e+03
   5.3210000e+04   2.6400559e+03
   5.3310000e+04   2.6780759e+03
   5.3410000e+04   2.7237304e+03
   5.3510000e+04   2.7681235e+03
   5.3610000e+04   2.8126802e+03
   5.3710000e+04   2.8485890e+03
   5.3810000e+04   2.8848726e+03
   5.3910000e+04   2.9180134e+03
   5.4010000e+04   2.9509488e+03
   5.4110000e+04   2.9754914e+03
   5.4210000e+04   2.9986412e+03
   5.4310000e+04   3.0275000e+03
   5.4410000e+04   3.0633235e+03
   5.4510000e+04   3.0955506e+03
   5.4610000e+04   3.1313495e+03
   5.4710000e+04   3.1603126e+03
   5.4810000e+04   3.1878272e+03
   5.4910000e+04   3.2096623e+03
   5.5010000e+04   3.2392532e+03
   5.5110000e+04   3.2686977e+03
   5.5210000e+04   3.3021046e+03
   5.5310000e+04   3.3263491e+03
   5.5410000e+04   3.3526005e+03
   5.5510000e+04   3.3760912e+03
   5.5610000e+04   3.4051725e+03
   5.5710000e+04   3.4359013e+03
   5.5810000e+04   3.4707952e+03
   5.5910000e+04   3.5013906e+03
   5.6010000e+04   3.5335163e+03
   5.6110000e+04   3.5535099e+03
   5.6210000e+04   3.5757007e+03
   5.6310000e+04   3.5976789e+03
   5.6410000e+04   3.6222784e+03
   5.6510000e+04   3.6398441e+03
   5.6610000e+04   3.6670183e+03
   5.6710000e+04   3.6892500e+03
   5.6810000e+04   3.7087107e+03
   5.6910000e+04   3.7227249e+03
   5.7010000e+04   3.7412573e+03
   5.7110000e+04   3.7581057e+03
   5.7210000e+04   3.7838846e+03
   5.7310000e+04   3.8022837e+03
   5.7410000e+04   3.8258910e+03
   5.7510000e+04   3.8489080e+03
   5.7610000e+04   3.8767551e+03
   5.7710000e+04   3.8961004e+03
   5.7810000e+04   3.9117353e+03
   5.7910000e+04   3.9190350e+03
   5.8010000e+04   3.9254175e+03
   5.8110000e+04   3.9274090e+03
   5.8210000e+04   3.9337380e+03
   5.8310000e+04   3.9416361e+03
   5.8410000e+04   3.9626791e+03
   5.8510000e+04   3.9767860e+03
   5.8610000e+04   4.0049792e+03
   5.8710000e+04   4.0258817e+03
   5.8810000e+04   4.0405250e+03
   5.8910000e+04   4.0456702e+03
   5.9010000e+04   4.0487579e+03
   5.9110000e+04   4.0601178e+03
   5.9210000e+04   4.0740635e+03
   5.9310000e+04   4.0890295e+03
   5.9410000e+04   4.1079182e+03
   5.9510000e+04   4.1143086e+03
   5.9610000e+04   4.1155398e+03
   5.9710000e+04   4.1070245e+03
   5.9810000e+04   4.0988541e+03
   5.9910000e+04   4.0947777e+03
   6.0010000e+04   4.1026281e+03
   6.0110000e+04   4.1068418e+03
   6.0210000e+04   4.1158531e+03
   6.0310000e+04   4.1265270e+03
   6.0410000e+04   4.1348045e+03
   6.0510000e+04   4.1366902e+03
   6.0610000e+04   4.1416618e+03
   6.0710000e+04   4.1441778e+03
   6.0810000e+04   4.1460476e+03
   6.0910000e+04   4.1373261e+03
   6.1010000e+04   4.1250674e+03
   6.1110000e+04   4.1099456e+03
   6.1210000e+04   4.0977002e+03
   6.1310000e+04   4.0882232e+03
   6.1410000e+04   4.0785310e+03
   6.1510000e+04   4.0709341e+03
   6.1610000e+04   4.0654262e+03
   6.1710000e+04   4.0588437e+03
   6.1810000e+04   4.0594450e+03
   6.1910000e+04   4.0613680e+03
   6.2010000e+04   4.0759474e+03
   6.2110000e+04   4.0818944e+03
   6.2210000e+04   4.0803003e+03
   6.2310000e+04   4.0684947e+03
   6.2410000e+04   4.0571964e+03
   6.2510000e+04   4.0399423e+03
   6.2610000e+04   4.0194324e+03
   6.2710000e+04   3.9921871e+03
   6.2810000e+04   3.9631592e+03
   6.2910000e+04   3.9336529e+03
   6.3010000e+04   3.9059572e+03
   6.3110000e+04   3.8751066e+03
   6.3210000e+04   3.8441252e+03
   6.3310000e+04   3.8098138e+03
   6.3410000e+04   3.7747283e+03
   6.3510000e+04   3.7453469e+03
   6.3610000e+04   3.7291404e+03
   6.3710000e+04   3.7214398e+03
   6.3810000e+04   3.7221617e+03
   6.3910000e+04   3.7147289e+03
   6.4010000e+04   3.7166925e+03
   6.4110000e+04   3.6746322e+03
   6.4210000e+04   3.6163130e+03
   6.4310000e+04   3.5498234e+03
   6.4410000e+04   3.4830879e+03
   6.4510000e+04   3.4158065e+03
   6.4610000e+04   3.3615990e+03
   6.4710000e+04   3.3066871e+03
   6.4810000e+04   3.2451441e+03
   6.4910000e+04   3.1751447e+03
   6.5010000e+04   3.1038520e+03
   6.5110000e+04   3.0408277e+03
   6.5210000e+04   2.9877860e+03
   6.5310000e+04   2.9268937e+03
   6.5410000e+04   2.8727797e+03
   6.5510000e+04   2.8213579e+03
   6.5610000e+04   2.7864584e+03
   6.5710000e+04   2.7455005e+03
   6.5810000e+04   2.7119268e+03
   6.5910000e+04   2.6625854e+03
